ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,PersonalLoan,SecuritiesAccount,CDAccount,Online,CreditCard
427,42,18,5550000,92182,3,172420,1,0,0,0,0,0,1
428,32,7,2590000,92521,3,96200,1,8584000,0,0,0,0,1
429,62,38,1776000,94720,2,74000,1,8584000,0,0,0,0,1
430,37,13,5772000,94998,4,7400,2,0,0,0,0,1,0
431,51,26,8362000,94086,1,96200,3,11914000,0,0,0,1,0
432,39,13,5550000,94305,3,155400,1,16576000,0,0,0,1,0
433,43,17,6734000,91311,1,421800,1,0,0,0,0,1,0
434,52,28,2294000,91330,4,14800,1,10434000,0,0,0,1,1
435,30,6,3330000,95819,1,133200,2,0,0,0,0,1,0
436,52,26,5920000,94709,3,59200,1,0,0,0,0,0,0
437,61,35,3700000,92122,3,103600,3,8288000,0,0,0,1,0
438,36,9,2294000,95825,4,74000,2,0,0,1,0,1,0
439,58,32,8362000,93943,2,281200,2,8806000,1,0,1,1,1
440,47,23,2146000,94304,4,44400,1,0,0,0,0,1,0
441,64,39,4366000,92626,2,111000,1,10286000,0,0,0,1,0
442,52,27,3182000,93555,1,96200,2,0,0,1,0,1,0
443,58,28,9028000,95136,1,222000,3,8510000,1,0,0,1,0
444,48,24,2146000,90509,1,74000,1,0,0,0,0,0,0
445,64,40,6734000,93106,2,0,3,0,0,0,0,1,1
446,58,32,4810000,94590,3,162800,3,0,0,0,0,1,0
447,47,23,1628000,93108,1,74000,1,0,0,0,0,0,1
448,49,23,5254000,95134,1,103600,3,0,0,0,0,0,0
449,31,4,4440000,94588,4,148000,2,0,0,0,0,1,1
450,61,37,4440000,91706,3,148000,3,0,0,0,0,1,0
451,51,25,5106000,95747,1,22200,1,0,0,0,0,1,1
452,28,-2,3552000,94132,2,129500,3,6586000,0,0,0,1,0
453,39,13,1554000,94022,3,14800,2,0,0,0,0,0,0
454,54,28,3922000,92109,4,207200,2,0,0,1,0,0,0
455,50,24,2146000,94110,3,66600,3,0,0,0,0,0,0
456,30,4,4440000,91107,4,162800,2,0,0,0,0,1,0
457,64,39,3108000,92068,3,37000,2,8584000,0,0,0,1,0
458,29,3,5106000,94303,3,22200,3,0,0,0,0,0,0
459,48,24,1480000,95841,1,74000,1,0,0,0,0,1,1
460,35,10,14800000,91107,2,222000,1,33892000,0,0,0,0,0
461,60,36,10434000,90277,2,155400,1,0,0,0,0,1,1
462,55,30,5994000,92123,2,273800,1,0,0,1,0,0,0
463,29,4,13542000,91423,3,614200,3,0,1,0,0,1,0
464,48,22,11026000,94928,2,407000,2,0,1,1,1,1,0
465,43,19,6142000,94305,4,266400,3,0,1,0,0,0,1
466,66,42,2590000,94305,1,140600,2,12728000,0,0,0,1,0
467,25,0,962000,91342,2,66600,3,0,0,0,0,1,0
468,45,20,2886000,90232,1,177600,1,0,0,0,0,0,1
469,34,10,1554000,92634,1,37000,3,0,0,0,0,1,0
470,48,23,740000,94609,2,51800,3,0,0,0,0,1,1
471,32,6,6216000,91006,4,133200,2,0,0,0,0,0,0
472,50,24,2220000,91768,4,7400,1,11914000,0,0,0,1,1
473,43,19,2294000,90007,4,22200,1,11544000,0,0,0,1,0
474,64,39,13468000,93955,1,88800,2,40478000,1,0,0,1,0
475,60,34,8436000,90028,2,510600,1,0,0,0,0,1,0
476,43,19,11248000,92008,3,451400,2,0,1,0,0,0,0
477,60,34,3922000,92717,1,59200,2,0,0,1,0,0,1
478,64,39,1776000,95112,4,29600,2,5772000,0,0,0,1,0
479,44,20,11100000,95060,2,244200,1,0,0,0,0,0,1
480,60,36,9768000,92154,2,444000,1,34780000,0,0,0,1,1
481,54,29,5032000,94998,3,118400,3,0,0,0,0,1,1
482,33,9,3922000,94063,1,88800,1,0,0,0,0,0,1
483,56,32,12802000,94022,1,340400,2,6512000,1,0,1,1,0
484,29,5,2220000,90095,3,74000,2,0,0,0,0,0,0
485,25,1,8362000,95023,2,14800,1,0,0,0,0,1,1
486,60,34,1110000,95014,1,59200,2,0,0,0,0,1,0
487,55,30,6216000,92173,2,273800,1,22496000,0,1,0,1,0
488,39,13,6512000,94117,4,103600,2,0,0,0,0,1,1
489,37,13,3182000,94122,3,207200,1,0,0,0,0,1,0
490,53,28,3182000,91380,2,155400,3,0,0,0,1,1,1
491,34,10,6660000,94303,2,199800,1,0,0,0,0,1,0
492,42,18,2516000,92115,4,22200,1,7696000,0,1,0,1,0
493,60,36,2812000,94596,4,96200,1,0,0,0,0,1,0
494,50,24,12802000,94720,1,74000,1,0,0,0,0,1,1
495,41,17,11840000,92647,2,592000,1,0,0,0,0,1,0
496,25,0,3256000,94545,4,44400,2,0,0,0,0,1,1
497,50,24,6142000,94301,2,29600,3,0,0,0,0,1,0
498,48,22,6956000,90623,4,192400,3,0,0,0,0,1,0
499,32,8,3182000,95023,1,155400,3,0,0,0,0,0,1
500,50,25,3108000,93108,3,125800,2,0,0,0,0,1,0
501,59,33,2516000,92177,2,22200,1,0,0,0,0,0,0
502,50,26,2886000,90640,3,140600,2,0,0,0,0,1,0
503,44,19,5180000,92833,1,7400,2,0,0,0,0,0,0
504,31,5,2886000,94022,4,133200,3,13690000,0,0,0,0,1
505,40,10,3256000,94720,3,148000,3,0,0,0,0,1,0
506,36,12,5106000,94305,3,229400,2,0,1,0,0,1,0
507,51,25,3256000,94608,3,66600,3,0,0,0,0,0,0
508,64,40,2368000,91380,3,7400,3,0,0,0,0,1,0
509,47,22,1110000,95521,2,51800,3,0,0,0,0,0,0
510,52,28,8732000,90503,2,503200,1,8288000,0,0,0,1,0
511,51,26,4588000,95136,1,96200,2,16354000,0,0,0,1,0
512,31,5,6068000,94143,4,162800,2,0,0,0,0,0,0
513,39,14,3996000,95035,3,222000,1,7992000,0,0,0,0,1
514,30,6,3552000,94607,1,155400,3,0,0,0,0,0,0
515,27,1,5476000,91730,3,22200,3,0,0,0,0,1,0
516,41,16,8362000,92780,1,74000,3,15614000,0,0,0,0,1
517,53,27,5994000,90009,3,125800,2,0,0,0,0,0,0
518,54,27,3182000,92834,3,74000,2,12506000,0,0,0,0,0
519,28,4,2516000,92677,1,133200,2,0,0,0,0,1,0
520,34,9,3552000,95616,1,185000,3,7770000,0,0,0,1,0
521,61,37,3996000,90024,4,88800,2,9546000,0,0,0,1,1
522,48,24,5550000,92518,4,103600,2,0,0,0,0,1,0
523,36,11,5328000,91007,1,207200,1,16576000,0,0,0,0,0
524,56,31,2886000,93023,4,66600,1,0,0,0,0,0,0
525,24,-1,5550000,93014,4,14800,1,0,0,0,0,1,0
526,64,38,5846000,94024,2,207200,1,13246000,0,0,0,0,0
527,26,2,15170000,93106,1,468420,1,20054000,0,0,0,0,1
528,33,8,4810000,90027,2,7400,1,6586000,0,0,0,1,0
529,64,39,9028000,90089,4,14800,1,27972000,1,0,0,1,0
530,39,15,6068000,95207,1,59200,2,0,0,0,0,1,0
531,54,30,1554000,91706,2,14800,1,0,0,0,0,0,1
532,32,6,3700000,90401,4,155400,3,0,0,1,1,1,1
533,62,37,2886000,94305,2,207200,1,8362000,0,0,1,1,1
534,27,2,7474000,92807,1,140600,1,0,0,0,0,0,0
535,53,28,3034000,93117,2,44400,3,0,0,1,0,0,0
536,51,25,9768000,94143,1,22200,1,0,0,0,0,1,0
537,25,-1,3182000,92173,3,177600,2,13024000,0,0,0,1,0
538,44,20,9694000,90717,1,362600,3,0,1,0,0,1,0
539,31,5,814000,94534,1,29600,2,5624000,0,0,0,0,1
540,57,32,1554000,94720,1,22200,3,8658000,0,0,0,0,0
541,25,-1,8066000,94010,4,170200,3,23236000,0,0,0,1,0
542,30,6,10434000,95014,2,320420,1,0,0,0,0,0,0
543,40,14,5994000,94709,3,7400,1,0,0,0,0,1,0
544,63,38,3996000,94704,3,177600,1,6660000,0,0,0,0,1
545,35,10,12136000,91614,2,577200,1,0,0,0,0,1,0
546,43,19,2072000,94303,4,22200,1,6438000,0,0,0,0,0
547,27,2,5032000,94025,3,192400,3,15022000,0,1,0,0,0
548,44,14,3256000,94132,3,148000,3,13320000,0,1,1,1,1
549,49,23,4514000,94117,1,103600,3,0,0,0,0,1,1
550,61,36,2590000,94110,3,96200,2,0,0,0,0,0,1
551,60,34,3996000,94301,3,22200,2,0,0,0,0,1,1
552,59,34,1036000,93118,1,7400,1,0,0,0,0,1,1
553,28,3,3848000,90024,4,162800,1,17020000,0,0,0,1,0
554,52,28,7474000,91330,2,22200,1,0,0,0,0,0,0
555,28,2,11026000,94720,2,532800,1,0,0,0,0,1,0
556,34,8,2590000,92037,4,59200,1,10138000,0,0,1,1,1
557,60,34,1554000,93105,3,22200,3,9546000,0,0,0,1,0
558,39,15,8732000,95039,2,140600,1,0,0,0,0,0,1
559,30,5,2812000,95064,4,148000,2,0,0,1,0,0,0
560,49,25,1776000,95818,4,14800,1,10212000,0,0,0,1,0
561,43,18,4366000,93943,1,273800,3,0,0,0,0,1,0
562,63,33,3034000,94234,4,123580,3,0,0,0,0,1,0
563,28,3,6290000,94035,1,59200,2,0,0,0,0,1,1
564,51,27,888000,94608,4,74000,1,0,0,0,0,1,0
565,33,7,2368000,94904,1,44400,3,11248000,0,0,0,0,0
566,55,29,5846000,90210,3,59200,1,0,0,0,0,1,0
567,53,28,12950000,95060,3,266400,3,0,1,0,1,1,1
568,34,8,2072000,95112,3,66600,1,0,0,0,0,0,0
569,34,9,3034000,92101,2,7400,1,11914000,0,0,0,1,1
570,40,14,5180000,95136,3,155400,1,13690000,0,0,0,0,0
571,49,25,11914000,94928,3,481000,2,35890000,1,1,1,0,0
572,35,9,3922000,94143,4,162800,2,0,0,0,0,1,0
573,39,15,9472000,92333,1,251600,1,0,0,0,0,0,0
574,55,28,3700000,95020,3,74000,2,0,0,0,0,1,1
575,29,5,5920000,94709,2,148000,2,0,0,0,0,1,1
576,54,30,6882000,91107,1,199800,2,0,0,0,0,1,0
577,25,-1,3552000,92870,3,22200,3,0,0,0,0,0,1
578,52,28,11026000,94043,2,503200,1,0,0,0,0,1,0
579,46,19,3626000,92124,3,185000,2,0,0,0,0,1,1
580,57,33,6512000,93524,1,199800,2,0,0,0,0,1,0
581,52,22,1628000,90049,4,29600,3,0,0,0,0,1,1
582,28,3,4070000,94521,4,162800,1,0,0,0,0,1,1
583,44,18,5328000,95678,1,51800,3,11470000,0,0,0,0,0
584,24,-1,2812000,95045,2,125800,2,0,0,0,0,1,0
585,40,16,8436000,91604,1,251600,1,22200000,0,0,0,1,0
586,34,4,6142000,92653,4,296000,3,0,0,0,0,1,0
587,39,14,7474000,94305,2,29600,1,0,0,0,0,1,1
588,50,24,6956000,93305,1,362600,1,20128000,0,0,0,1,0
589,41,17,2960000,93117,2,185000,1,0,0,0,1,1,1
590,31,7,9472000,92821,1,444000,1,0,0,0,0,0,0
591,29,3,2886000,94612,4,155400,3,0,0,0,0,1,0
592,30,5,3774000,92037,1,74000,1,0,0,0,0,1,0
593,44,20,5846000,95051,4,148000,3,0,0,1,1,1,1
594,33,7,3552000,90025,4,162800,2,0,0,0,0,1,0
595,50,26,6290000,94143,1,0,1,10656000,0,0,0,0,0
596,42,18,3034000,92121,1,133200,1,6956000,0,0,0,1,0
597,48,22,11248000,94022,1,259000,3,0,1,0,0,1,0
598,24,-2,9250000,92835,2,532800,1,0,0,1,0,0,1
599,56,31,814000,92374,2,14800,3,6660000,0,0,0,0,0
600,28,4,7622000,94720,2,185000,1,0,0,0,0,1,1
601,56,30,10434000,94143,2,37000,1,0,0,0,0,1,0
602,58,32,2812000,91320,1,103600,1,0,0,0,0,1,1
603,29,5,9990000,95035,2,44400,1,0,0,0,0,0,0
604,63,38,2072000,94720,2,37000,2,6586000,0,0,0,1,0
605,28,3,5180000,90245,4,162800,1,17760000,0,0,0,0,1
606,57,31,3034000,91330,1,14800,1,0,0,0,0,1,1
607,34,8,5994000,91741,3,66600,2,15392000,0,0,0,1,0
608,28,3,12580000,95014,1,7400,3,0,1,0,0,0,0
609,27,2,4070000,91910,4,125800,2,0,0,0,0,1,0
610,37,11,1776000,91770,4,111000,3,0,0,0,0,0,0
611,52,28,5994000,94132,3,133200,2,20350000,0,0,0,0,0
612,49,23,2368000,94701,4,133200,1,6142000,0,0,0,0,0
613,65,40,9546000,90095,1,96200,1,0,0,0,0,1,1
614,60,35,7992000,94904,1,66600,1,0,0,1,0,0,0
615,37,12,13320000,90034,1,636400,1,0,0,0,0,1,1
616,63,37,10286000,93943,2,510600,1,0,0,0,0,0,0
617,40,14,2442000,94025,2,103600,3,0,0,0,0,1,1
618,46,20,5476000,94024,4,192400,3,0,0,0,0,1,0
619,63,37,3108000,91320,2,51800,3,8510000,0,0,0,1,0
620,57,27,5402000,93106,1,222000,3,0,0,0,0,0,0
621,33,8,8510000,91129,4,214600,2,0,1,0,0,1,0
622,41,17,8436000,91125,2,133200,2,0,0,0,0,1,0
623,41,17,6808000,93555,2,140600,1,9694000,0,0,0,1,0
624,44,19,2516000,95616,1,22200,3,5772000,0,0,0,1,0
625,33,6,3996000,92821,2,123580,2,9028000,0,0,0,1,0
626,52,28,4736000,95605,2,74000,3,15614000,0,0,0,1,0
627,30,6,3108000,94305,1,14800,3,7400000,0,0,0,0,1
628,45,19,5180000,92677,3,155400,1,0,0,0,0,1,0
629,49,24,3774000,90071,1,96200,2,0,0,0,0,0,0
630,45,19,5254000,91711,4,214600,1,16132000,0,0,1,1,1
631,32,7,2590000,96651,3,96200,1,7992000,0,0,0,0,1
632,45,18,2960000,94960,3,74000,2,0,0,0,0,1,0
633,57,32,12210000,94720,4,199800,3,0,1,0,0,1,0
634,61,31,1332000,94583,1,111000,3,0,0,0,0,1,1
635,57,31,2368000,90034,3,103600,1,0,0,1,1,1,1
636,60,35,2590000,90509,3,14800,1,12506000,0,0,0,1,0
637,40,16,8880000,92037,2,451400,1,14504000,0,0,0,1,0
638,53,28,2294000,90245,4,7400,3,0,0,0,0,1,0
639,42,16,2590000,92054,3,111000,1,0,0,0,0,0,0
640,62,36,2368000,92646,2,14800,3,0,0,0,0,1,1
641,43,18,6290000,94960,1,273800,3,24198000,0,1,0,1,0
642,35,10,10286000,95060,2,577200,1,0,0,0,0,0,0
643,50,24,7622000,94132,1,22200,1,0,0,0,0,1,0
644,45,21,11248000,91902,2,103600,1,0,0,0,0,1,0
645,52,27,2442000,92121,2,148000,2,0,0,0,0,1,0
646,35,9,6216000,95120,4,162800,2,23828000,0,0,0,0,0
647,58,33,4514000,90033,4,125800,1,0,0,0,0,0,0
648,62,38,4736000,95064,4,162800,1,9102000,0,1,1,1,1
649,50,25,2516000,95621,1,96200,2,0,0,0,0,1,0
650,25,-1,6068000,92677,4,155400,3,0,0,0,0,1,0
651,47,22,9028000,90037,1,377400,3,12062000,1,1,0,0,0
652,28,4,4292000,92121,3,111000,1,9694000,0,0,0,0,0
653,34,9,6808000,90005,1,207200,1,0,0,0,0,1,0
654,49,23,5772000,92691,2,177600,2,15170000,0,0,0,0,1
655,54,29,9546000,93940,4,310800,3,0,1,0,0,0,0
656,50,25,962000,91109,2,51800,3,0,0,0,0,0,0
657,37,11,5994000,94539,1,207200,3,10730000,0,0,0,0,0
658,38,8,1702000,95207,1,49580,3,0,0,0,0,0,0
659,52,26,2590000,91711,3,66600,3,0,0,0,0,0,0
660,63,39,5846000,93009,4,125800,2,0,0,0,0,1,1
661,39,14,12210000,92126,2,244200,1,0,0,0,0,1,0
662,63,38,3848000,94720,2,207200,1,0,0,0,0,1,0
663,65,41,13690000,93561,3,148000,2,0,1,0,0,0,0
664,46,20,3626000,90503,3,162800,2,0,0,0,0,0,0
665,54,30,4736000,95126,1,133200,3,16798000,0,0,0,0,1
666,54,24,4514000,92866,4,148000,3,0,0,1,0,1,0
667,52,26,8288000,92120,1,177600,1,0,0,1,1,1,1
668,63,39,5328000,93106,3,148000,3,14060000,0,1,0,1,0
669,66,41,1332000,94010,3,37000,1,0,0,0,0,0,0
670,56,29,3034000,94109,4,185000,2,0,0,0,0,0,0
671,23,-1,4514000,92374,4,192400,1,17686000,0,0,0,1,0
672,65,41,7770000,92612,1,222000,2,20868000,1,1,1,1,0
673,51,27,1702000,96651,1,14800,1,0,0,0,0,1,0
674,34,10,1628000,95670,1,37000,3,6290000,0,0,0,0,0
675,49,23,4366000,95827,3,155400,1,0,0,0,0,0,0
676,29,2,2442000,91711,1,148000,2,11840000,0,0,0,0,0
677,47,23,814000,94063,1,66600,3,7622000,0,0,0,0,1
678,46,21,15096000,92780,2,207200,1,0,0,0,0,1,0
679,52,27,4514000,92101,4,133200,3,15318000,0,0,0,0,0
680,55,31,7622000,92093,3,133200,2,26936000,0,0,0,0,0
681,61,36,3774000,94706,3,111000,1,0,0,0,0,0,1
682,34,9,12136000,94720,1,444000,3,0,1,0,0,1,0
683,58,34,888000,90504,1,7400,2,0,0,0,0,0,1
684,40,16,6068000,91311,1,266400,2,0,0,0,0,0,0
685,43,17,12136000,90266,1,177600,1,33226000,0,0,0,1,0
686,35,8,3552000,93107,2,123580,2,0,0,0,0,1,0
687,24,-1,2812000,92612,4,44400,2,0,0,0,0,1,0
688,48,22,4810000,92120,2,111000,2,0,0,0,0,1,0
689,44,20,5254000,94304,4,140600,1,15318000,0,0,0,1,0
690,54,30,1332000,94591,1,22200,1,0,0,1,1,1,0
691,59,34,3848000,94115,2,118400,3,5550000,0,0,0,1,0
692,45,18,3552000,90025,3,185000,2,8362000,0,0,0,1,1
693,26,2,2220000,94720,1,74000,3,8214000,0,0,0,0,0
694,40,15,2960000,92096,2,162800,3,7918000,0,0,0,1,0
695,32,7,8288000,90740,1,281200,1,5994000,0,0,0,1,0
696,29,4,8510000,92717,1,140600,1,0,0,0,0,0,0
697,51,27,4662000,92251,2,74000,3,6068000,0,0,0,1,0
698,42,17,6290000,92648,1,273800,3,0,0,0,0,1,0
699,64,38,4366000,92028,1,185000,3,16280000,0,0,0,0,0
700,44,20,5032000,95060,1,59200,3,6734000,0,0,0,0,0
701,37,11,6216000,90089,2,133200,1,0,0,0,0,1,1
702,44,19,4588000,93106,3,59200,3,0,0,0,0,0,1
703,35,9,8066000,92709,3,296000,1,0,1,0,0,0,0
704,41,17,10434000,94022,2,562400,1,6808000,0,0,0,0,0
705,56,32,9546000,94065,1,547600,1,0,0,0,0,0,0
706,62,36,2220000,94720,3,51800,2,0,0,0,0,1,0
707,58,34,10952000,95819,1,347800,1,0,0,0,0,1,0
708,47,20,1850000,95064,3,49580,2,0,0,0,0,1,1
709,35,10,1554000,92182,3,96200,1,8510000,0,0,0,0,0
710,29,4,5328000,95841,4,162800,1,0,0,0,0,1,0
711,43,17,4366000,94085,3,66600,3,6438000,0,0,0,1,1
712,62,37,6142000,91754,3,133200,2,13838000,0,1,0,0,0
713,41,16,740000,94123,2,22200,2,0,0,0,0,1,0
714,34,9,6216000,92009,3,44400,2,0,0,0,0,1,0
715,50,23,7252000,92068,3,148000,2,0,0,0,0,0,0
716,47,23,2368000,92130,1,74000,1,0,0,1,1,1,1
717,29,5,2294000,96064,4,29600,2,11914000,0,0,0,1,1
718,59,34,6956000,93940,3,37000,1,0,0,0,0,0,1
719,56,31,1554000,90024,2,14800,3,10138000,0,0,1,1,1
720,61,35,8140000,92521,3,325600,1,0,0,1,0,1,0
721,58,32,2812000,94025,1,162800,3,0,0,0,0,0,0
722,49,24,2886000,92717,1,103600,3,0,0,0,0,1,0
723,45,21,9768000,91103,3,88800,2,0,1,0,1,1,1
724,50,24,4514000,94301,4,192400,1,0,0,0,0,1,0
725,64,38,6808000,94086,1,148000,1,0,0,0,0,1,0
726,39,15,8806000,92037,2,451400,1,0,0,0,0,0,0
727,58,33,3922000,91030,4,155400,1,0,0,0,0,1,0
728,62,37,1332000,92037,3,96200,2,0,0,0,0,1,0
729,45,20,8436000,94720,2,325600,2,0,1,0,0,0,0
730,58,28,6660000,93106,1,222000,3,0,0,0,0,0,1
731,43,18,10360000,95616,1,518000,1,15170000,0,0,0,1,0
732,28,3,6660000,90066,2,244200,1,0,0,0,0,1,1
733,26,1,6290000,90064,1,140600,1,0,0,0,0,1,0
734,49,24,5920000,92009,1,88800,1,0,0,0,0,1,0
735,66,42,3922000,92182,2,81400,1,0,0,0,0,1,1
736,33,7,3626000,95403,4,162800,2,0,0,0,0,1,0
737,61,35,11248000,91016,3,244200,3,0,1,0,0,1,0
738,64,37,10212000,94709,2,207200,2,0,1,0,0,1,0
739,36,10,5920000,94596,4,162800,2,0,0,0,0,1,0
740,49,23,6068000,91902,2,177600,2,0,0,0,0,0,0
741,52,27,14430000,90266,1,599400,1,0,0,0,0,0,0
742,61,37,1628000,94590,1,88800,3,0,0,0,0,1,0
743,32,6,5994000,92626,1,185000,1,0,0,0,0,1,0
744,61,37,2960000,94539,4,162800,1,0,0,1,1,1,1
745,45,20,11396000,94720,2,207200,1,0,0,1,0,1,0
746,30,4,3626000,93955,3,81400,2,0,0,0,0,0,1
747,62,37,6290000,95051,4,251600,2,0,0,0,0,1,0
748,57,32,1554000,94112,3,7400,2,0,0,1,1,1,0
749,41,17,1036000,91330,1,74000,1,0,0,0,0,0,0
750,58,34,4440000,92008,4,118400,2,0,0,0,0,0,1
751,29,5,10212000,93106,2,320420,1,0,0,0,0,1,0
752,53,28,7252000,90210,1,96200,3,26270000,0,0,0,1,0
753,64,39,1628000,90071,4,44400,2,0,0,0,0,0,0
754,49,23,3626000,94720,1,88800,2,0,0,0,0,1,1
755,38,14,7548000,95020,2,140600,1,0,0,0,1,1,1
756,56,30,3330000,91103,4,51800,2,0,0,0,0,0,1
757,56,31,6068000,95348,4,96200,3,0,0,0,0,1,0
758,52,28,5994000,91745,3,133200,2,0,0,1,0,0,0
759,64,39,2590000,90266,1,111000,2,0,0,1,0,0,0
760,53,28,4366000,91950,2,140600,2,0,0,0,0,1,0
761,29,3,3848000,92122,3,81400,2,0,0,0,0,1,0
762,48,24,6216000,92152,3,51800,1,12284000,0,0,0,1,0
763,32,6,6290000,90504,1,199800,2,7400000,0,0,0,1,0
764,54,28,4810000,94122,1,14800,1,0,0,0,0,0,1
765,37,13,6586000,95051,2,125800,2,23236000,0,0,0,0,1
766,47,21,8066000,95822,4,133200,1,0,1,0,0,0,0
767,37,12,5994000,94538,1,207200,1,0,0,0,0,0,0
768,64,39,2812000,92024,1,81400,3,7992000,0,0,0,0,0
769,43,19,5328000,90024,2,125800,1,0,0,0,0,1,0
770,33,6,5772000,90250,4,148000,2,8806000,0,1,0,1,0
771,26,2,12728000,94551,2,510600,2,0,1,0,0,1,0
772,42,18,5254000,91614,3,172420,1,7844000,0,1,0,1,0
773,54,28,12210000,92093,1,303400,3,0,1,0,1,1,1
774,41,16,8880000,92612,2,288600,1,0,0,0,0,1,1
775,55,29,2886000,92154,1,14800,1,0,0,0,0,0,1
776,65,39,1702000,92835,3,51800,2,0,0,0,0,0,1
777,50,26,9990000,92121,2,340400,3,6734000,1,0,0,1,0
778,55,31,888000,95060,2,14800,1,5624000,0,0,0,1,1
779,62,36,6808000,94801,2,51800,2,0,0,0,0,1,0
780,53,28,14208000,94304,2,473600,3,0,1,0,0,0,0
781,32,7,3108000,92634,4,59200,1,0,0,0,0,1,1
782,56,32,11692000,94588,3,273800,3,0,1,0,0,1,0
783,54,30,14356000,92056,3,444000,3,43438000,1,1,1,1,1
784,44,20,11840000,94606,2,562400,1,0,0,1,0,0,0
785,48,22,7252000,94115,2,466200,1,0,0,0,0,0,0
786,46,22,12136000,94122,2,562400,1,0,0,0,1,1,1
787,45,21,3108000,94305,2,185000,1,0,0,1,0,1,0
788,45,15,14948000,91380,3,740000,3,0,1,0,0,0,0
789,58,34,740000,92521,4,51800,1,0,0,0,0,0,0
790,29,3,2294000,92126,4,22200,2,0,0,0,0,1,0
791,55,30,4292000,92028,4,66600,1,0,0,0,0,1,1
792,55,29,4810000,94501,4,207200,2,0,0,0,0,1,0
793,41,16,7252000,93117,1,296000,3,0,0,0,0,0,1
794,24,-2,11100000,94720,2,148000,1,0,0,0,0,1,0
795,54,29,3256000,91301,2,170200,3,0,0,0,0,1,0
796,57,32,1110000,92806,2,14800,3,0,0,0,0,0,1
797,30,6,6068000,93657,2,185000,1,0,0,0,0,0,0
798,42,17,4514000,94998,3,37000,3,0,0,0,0,1,0
799,29,2,2812000,93063,1,148000,2,0,0,0,0,0,0
800,29,3,2886000,95051,4,155400,3,0,0,0,0,1,0
801,31,7,12802000,91040,1,444000,1,0,0,0,0,1,0
802,47,23,592000,92612,4,14800,1,0,0,0,0,1,0
803,36,12,3774000,92521,3,148000,1,15836000,0,0,0,1,0
804,52,27,4588000,92661,4,133200,3,6068000,0,0,0,0,0
805,54,28,2516000,94061,4,51800,2,0,0,0,0,1,0
806,55,29,9768000,95758,3,436600,2,22718000,1,0,0,0,0
807,53,27,3256000,94542,4,111000,3,0,0,0,0,0,0
808,52,27,11988000,92096,1,599400,1,0,0,0,0,1,0
809,64,39,4736000,92068,3,162800,1,0,0,0,0,1,0
810,54,29,8214000,94304,1,7400,3,0,0,0,0,0,1
811,32,6,3034000,92182,2,148000,3,0,0,0,0,0,0
812,63,33,3848000,94720,4,123580,3,0,0,0,0,0,0
813,36,10,4810000,90089,4,162800,2,0,0,0,0,0,0
814,50,25,9620000,94720,1,81400,2,0,1,0,0,1,0
815,33,8,3330000,93943,2,7400,1,0,0,0,0,0,1
816,62,38,2590000,94596,1,140600,2,8732000,0,0,0,0,0
817,49,23,4810000,94035,3,51800,2,19462000,0,0,0,1,1
818,41,15,2812000,90291,2,51800,1,6734000,0,0,0,1,0
819,51,27,3108000,95039,4,81400,2,0,0,0,0,1,1
820,56,30,3330000,90024,4,111000,3,0,0,0,0,0,0
821,51,25,10730000,90740,1,22200,1,0,0,0,0,1,0
822,39,13,2442000,92093,4,111000,3,0,0,0,0,0,0
823,61,35,4440000,96091,3,103600,3,0,0,0,0,0,0
824,35,9,3330000,90509,1,148000,1,0,0,0,0,1,1
825,39,15,5328000,94801,4,177600,1,0,0,1,0,1,0
826,37,11,2516000,95616,3,14800,2,0,0,0,0,0,0
827,48,21,1702000,93555,3,49580,2,0,0,0,0,1,0
828,63,37,3330000,94542,2,74000,3,6512000,0,0,0,1,1
829,35,9,2072000,94542,4,74000,1,5550000,0,0,0,1,0
830,55,30,5994000,90254,4,281200,2,0,0,0,0,1,0
831,29,5,5328000,92407,3,51800,2,5994000,0,0,0,0,0
832,61,31,3626000,94066,4,123580,3,0,0,0,0,1,0
833,36,10,2294000,90630,4,88800,2,0,0,0,0,0,0
834,61,35,4662000,94939,3,162800,3,0,0,0,0,0,0
835,36,12,11100000,95138,4,399600,1,0,1,1,1,1,0
836,58,33,10508000,92691,2,288600,1,14282000,0,0,0,1,1
837,42,17,5476000,92123,3,222000,1,0,0,0,0,0,1
838,30,4,1776000,92096,1,29600,2,5994000,0,0,0,1,0
839,45,20,2146000,92507,4,140600,3,0,0,0,0,0,0
840,39,15,5846000,92646,4,177600,1,0,0,0,0,0,0
841,27,3,6956000,92373,2,14800,1,22940000,0,0,0,0,1
842,57,33,8954000,94542,1,318200,1,0,0,1,0,0,0
843,34,10,3996000,92101,3,148000,1,0,0,0,0,0,0
844,64,39,5402000,94720,3,177600,1,0,0,0,0,1,0
845,47,23,5254000,95762,1,59200,3,9398000,0,0,0,1,0
846,44,17,2146000,94706,3,74000,2,0,0,0,0,1,1
847,51,27,6882000,92154,1,199800,1,0,0,0,0,1,0
848,40,14,5402000,94539,1,111000,3,18648000,0,0,0,1,0
849,57,32,1406000,94720,4,66600,2,0,0,0,0,1,0
850,33,8,4292000,94305,2,7400,1,0,0,1,1,1,1
851,46,20,2886000,95054,1,14800,1,0,0,0,0,0,0
852,41,16,1702000,94521,2,103600,2,0,0,1,0,1,0
853,33,7,2146000,92064,1,44400,3,9398000,0,0,0,0,1
